Year,m,d,Time,Time zone,Relative humidity (%),Snow depth (cm),Air temperature (degC),Wind direction (deg),Wind speed (m/s)
2016,1,20,15:00,UTC,82,20,-15.3,10,2.1
2016,1,20,16:00,UTC,83,21,-16,39,2.4
2016,1,20,17:00,UTC,83,20,-16.1,50,3.6
2016,1,20,18:00,UTC,84,20,-17.6,49,2.8
2016,1,20,19:00,UTC,84,20,-18.8,27,1.3
2016,1,20,20:00,UTC,86,20,-18.8,41,1.3
2016,1,20,21:00,UTC,83,20,-19.6,6,1.6
2016,1,20,22:00,UTC,83,20,-19.5,357,1.6
2016,1,20,23:00,UTC,82,20,-19.9,37,1.5
2016,1,21,00:00,UTC,84,21,-19.7,61,1.4
2016,1,21,01:00,UTC,84,20,-18.7,44,1.5
2016,1,21,02:00,UTC,83,20,-18.3,30,1.4
2016,1,21,03:00,UTC,83,20,-17.5,1,1.5
2016,1,21,04:00,UTC,83,20,-16.8,88,0.8
2016,1,21,05:00,UTC,84,20,-15.5,2,0.9
2016,1,21,06:00,UTC,85,21,-14.8,340,0.8
2016,1,21,07:00,UTC,85,21,-14.9,61,0.8
2016,1,21,08:00,UTC,85,21,-14.1,2,0.9
2016,1,21,09:00,UTC,84,21,-13.7,359,1
2016,1,21,10:00,UTC,81,21,-14,329,1.6
2016,1,21,11:00,UTC,79,21,-13.4,46,1.1
2016,1,21,12:00,UTC,80,21,-12.2,330,1.9
2016,1,21,13:00,UTC,81,21,-12.4,321,1.9
2016,1,21,14:00,UTC,82,21,-13.1,356,1.9
2016,1,21,15:00,UTC,85,21,-14.5,32,2.4
2016,1,21,16:00,UTC,84,21,-14.5,14,2.1
2016,1,21,17:00,UTC,83,21,-15.4,12,3.3
2016,1,21,18:00,UTC,83,21,-16.4,358,2.5
2016,1,21,19:00,UTC,83,21,-17.9,14,3
2016,1,21,20:00,UTC,82,21,-18.4,13,3
2016,1,21,21:00,UTC,80,21,-19.4,13,3.1
2016,1,21,22:00,UTC,79,20,-19.7,3,2.7
2016,1,21,23:00,UTC,81,21,-20.1,9,2.2
2016,1,22,00:00,UTC,80,21,-20.5,344,1.9
2016,1,22,01:00,UTC,81,20,-20.7,6,2.5
2016,1,22,02:00,UTC,80,20,-21.6,336,1.6
2016,1,22,03:00,UTC,82,21,-22,51,2.2
2016,1,22,04:00,UTC,83,21,-21.9,37,1.5
2016,1,22,05:00,UTC,81,20,-22.6,38,1.6
2016,1,22,06:00,UTC,82,20,-22.4,9,1
2016,1,22,07:00,UTC,81,20,-22.7,356,0.6
2016,1,22,08:00,UTC,81,20,-22.4,327,2.2
2016,1,22,09:00,UTC,81,20,-20.5,82,1.1
2016,1,22,10:00,UTC,77,20,-18.3,76,1.1
2016,1,22,11:00,UTC,77,20,-16.8,343,0.8
2016,1,22,12:00,UTC,77,20,-16.4,82,1.1
2016,1,22,13:00,UTC,77,20,-16.2,348,0.9
2016,1,22,14:00,UTC,79,20,-16.6,123,1.2
2016,1,22,15:00,UTC,82,20,-15.9,142,1.7
2016,1,22,16:00,UTC,83,20,-14.8,107,1.3
2016,1,22,17:00,UTC,82,20,-15.5,122,2
2016,1,22,18:00,UTC,86,20,-13.4,127,1
2016,1,22,19:00,UTC,86,20,-12.9,107,1.3
2016,1,22,20:00,UTC,87,20,-12.2,96,1.1
2016,1,22,21:00,UTC,87,20,-11.2,163,1.3
2016,1,22,22:00,UTC,89,20,-6.4,209,2.9
2016,1,22,23:00,UTC,88,20,-6.5,217,3
2016,1,23,00:00,UTC,87,20,-6.2,213,2.9
2016,1,23,01:00,UTC,85,20,-5.8,218,2.4
2016,1,23,02:00,UTC,86,20,-5.2,223,1.9
2016,1,23,03:00,UTC,88,20,-5.3,244,2.2
2016,1,23,04:00,UTC,88,20,-5,214,2.5
2016,1,23,05:00,UTC,89,20,-4.3,183,3.2
2016,1,23,06:00,UTC,91,20,-3.5,199,3
2016,1,23,07:00,UTC,90,20,-3.3,182,2.8
2016,1,23,08:00,UTC,89,20,-3.2,191,3.4
2016,1,23,09:00,UTC,90,20,-2.6,177,3.4
2016,1,23,10:00,UTC,90,20,-1.9,218,2.7
2016,1,23,11:00,UTC,90,20,-1.8,236,2.2
2016,1,23,12:00,UTC,91,20,-1.9,237,3.1
2016,1,23,13:00,UTC,89,20,-2,246,2.9
2016,1,23,14:00,UTC,89,20,-2.8,204,1.7
2016,1,23,15:00,UTC,90,20,-2.4,210,2.2
2016,1,23,16:00,UTC,89,20,-2,219,2.1
2016,1,23,17:00,UTC,89,20,-1.6,213,2.5
2016,1,23,18:00,UTC,89,20,-1.5,205,2.7
2016,1,23,19:00,UTC,90,19,-1.6,228,2.6
2016,1,23,20:00,UTC,91,19,-1.6,226,3.6
2016,1,23,21:00,UTC,93,19,-1.2,216,2.9
2016,1,23,22:00,UTC,94,19,-1.1,235,3
2016,1,23,23:00,UTC,97,19,-1.1,227,2.6
2016,1,24,00:00,UTC,96,21,-1.2,222,3.3
2016,1,24,01:00,UTC,93,19,-1.1,227,3.2
2016,1,24,02:00,UTC,91,19,-1.3,216,4.2
2016,1,24,03:00,UTC,89,19,-1.6,217,3
2016,1,24,04:00,UTC,90,19,-2,236,3
2016,1,24,05:00,UTC,96,21,-2.6,228,2.4
2016,1,24,06:00,UTC,97,21,-2.6,218,3.7
2016,1,24,07:00,UTC,97,22,-2.4,211,3.9
2016,1,24,08:00,UTC,98,24,-2.5,196,4.1
2016,1,24,09:00,UTC,98,24,-2.5,200,4.4
2016,1,24,10:00,UTC,98,28,-2.6,191,4.3
2016,1,24,11:00,UTC,99,31,-2.3,193,3.5
2016,1,24,12:00,UTC,99,35,-2.2,190,2.8
2016,1,24,13:00,UTC,99,34,-1.7,183,2.7
2016,1,24,14:00,UTC,99,34,-1.2,234,1.9
2016,1,24,15:00,UTC,99,34,-1.9,344,2
2016,1,24,16:00,UTC,99,34,-2,340,2.4
2016,1,24,17:00,UTC,98,33,-2.2,344,2.5
2016,1,24,18:00,UTC,98,33,-2.4,332,2.4
2016,1,24,19:00,UTC,98,33,-2.5,346,1.9
2016,1,24,20:00,UTC,99,33,-2.6,342,2.7
2016,1,24,21:00,UTC,98,33,-2.7,356,1.4
2016,1,24,22:00,UTC,98,32,-2.8,355,1.4
2016,1,24,23:00,UTC,98,32,-3,36,0.7
2016,1,25,00:00,UTC,98,32,-3,99,1.1
2016,1,25,01:00,UTC,98,32,-3,0,0
2016,1,25,02:00,UTC,98,32,-2.7,79,0.8
2016,1,25,03:00,UTC,98,32,-2.9,185,1.4
2016,1,25,04:00,UTC,98,32,-2.4,209,1
2016,1,25,05:00,UTC,98,32,-1.9,243,1.2
2016,1,25,06:00,UTC,98,31,-1.8,250,2
2016,1,25,07:00,UTC,99,31,-1.7,289,2
2016,1,25,08:00,UTC,99,30,-1.5,298,2.9
2016,1,25,09:00,UTC,99,31,-1.2,310,1.9
2016,1,25,10:00,UTC,99,31,-1.1,304,2.3
2016,1,25,11:00,UTC,98,31,-0.8,282,2
2016,1,25,12:00,UTC,97,31,-0.8,282,2.1
2016,1,25,13:00,UTC,96,31,-1.1,293,2.5
2016,1,25,14:00,UTC,95,31,-1.1,306,3.5
2016,1,25,15:00,UTC,96,31,-1.6,316,2.9
2016,1,25,16:00,UTC,97,30,-2,301,3.3
2016,1,25,17:00,UTC,98,30,-2.3,302,2.5
2016,1,25,18:00,UTC,98,30,-2.5,334,2.9
2016,1,25,19:00,UTC,98,30,-2.7,320,2.1
2016,1,25,20:00,UTC,98,30,-2.7,292,2.2
2016,1,25,21:00,UTC,98,30,-2.8,243,1.9
2016,1,25,22:00,UTC,98,30,-2.8,268,1.9
2016,1,25,23:00,UTC,97,30,-2.5,271,2.4
2016,1,26,00:00,UTC,96,32,-2,231,1
2016,1,26,01:00,UTC,97,31,-1.2,216,2
2016,1,26,02:00,UTC,94,31,-1.2,213,4
2016,1,26,03:00,UTC,94,31,-1.2,203,4.3
2016,1,26,04:00,UTC,97,30,-0.8,197,3.5
2016,1,26,05:00,UTC,98,30,-0.4,191,5.3
2016,1,26,06:00,UTC,99,32,0.2,198,4.6
2016,1,26,07:00,UTC,99,31,0.5,206,4.8
2016,1,26,08:00,UTC,98,30,0.9,205,5.2
2016,1,26,09:00,UTC,97,30,1.2,212,4.4
2016,1,26,10:00,UTC,97,29,1.3,221,3.9
2016,1,26,11:00,UTC,98,29,1.5,234,3
2016,1,26,12:00,UTC,98,29,1.8,233,3.7
2016,1,26,13:00,UTC,98,29,2.1,232,4.6
2016,1,26,14:00,UTC,98,28,2.2,238,3.3
2016,1,26,15:00,UTC,99,28,2.8,252,3.6
2016,1,26,16:00,UTC,99,28,3.1,251,3.3
2016,1,26,17:00,UTC,98,27,3.2,259,3.8
2016,1,26,18:00,UTC,98,27,2.8,255,3
2016,1,26,19:00,UTC,97,26,2.8,276,4
2016,1,26,20:00,UTC,95,26,2.8,297,4.1
2016,1,26,21:00,UTC,93,25,2.4,305,3.4
2016,1,26,22:00,UTC,94,24,2.2,282,5
2016,1,26,23:00,UTC,94,23,1.9,277,3.9
2016,1,27,00:00,UTC,95,23,1.7,273,2.7
2016,1,27,01:00,UTC,97,23,1.5,258,2.8
2016,1,27,02:00,UTC,99,23,0.9,246,3.5
2016,1,27,03:00,UTC,98,22,1.5,269,3
2016,1,27,04:00,UTC,96,21,1.7,238,3
2016,1,27,05:00,UTC,97,21,1.6,216,2.8
2016,1,27,06:00,UTC,96,21,1.7,205,4.2
2016,1,27,07:00,UTC,96,21,1.6,203,4.5
2016,1,27,08:00,UTC,97,20,1.5,192,4.4
2016,1,27,09:00,UTC,96,20,1.7,192,4.7
2016,1,27,10:00,UTC,97,20,1.8,203,4.8
2016,1,27,11:00,UTC,98,19,2.1,212,4
2016,1,27,12:00,UTC,98,18,2.1,225,2.5
2016,1,27,13:00,UTC,99,18,2.7,246,2.7
2016,1,27,14:00,UTC,99,18,2.7,237,2.3
2016,1,27,15:00,UTC,99,18,2.2,223,2.2
2016,1,27,16:00,UTC,99,17,2.2,238,1.4
2016,1,27,17:00,UTC,100,16,2,224,1.8
2016,1,27,18:00,UTC,100,17,1.7,241,1.3
2016,1,27,19:00,UTC,100,16,1.9,232,2.3
2016,1,27,20:00,UTC,100,16,2.2,231,2.8
2016,1,27,21:00,UTC,100,16,2.2,238,3.8
2016,1,27,22:00,UTC,100,16,2.2,237,3.2
2016,1,27,23:00,UTC,100,15,2.1,242,3.5
2016,1,28,00:00,UTC,100,15,2.1,237,2.8
2016,1,28,01:00,UTC,100,15,1.8,238,3.2
2016,1,28,02:00,UTC,,14,2.1,240,2.9
2016,1,28,03:00,UTC,100,14,2.1,210,2.3
2016,1,28,04:00,UTC,100,14,2,202,3
2016,1,28,05:00,UTC,100,14,2.1,206,3.1
2016,1,28,06:00,UTC,100,13,2.4,223,2.4
2016,1,28,07:00,UTC,100,13,2.8,219,2.8
2016,1,28,08:00,UTC,100,13,3,229,3
2016,1,28,09:00,UTC,100,12,3,233,3.2
2016,1,28,10:00,UTC,99,12,2.9,231,4.1
2016,1,28,11:00,UTC,89,12,3.4,239,5.2
2016,1,28,12:00,UTC,92,12,2.7,235,4.7
2016,1,28,13:00,UTC,94,11,2.5,231,4
2016,1,28,14:00,UTC,95,11,2,235,4.7
2016,1,28,15:00,UTC,96,11,1.3,219,2.6
2016,1,28,16:00,UTC,97,11,1.3,258,2.7
2016,1,28,17:00,UTC,97,11,1.6,302,3.9
2016,1,28,18:00,UTC,95,10,1.9,306,5.5
2016,1,28,19:00,UTC,92,10,1.9,322,7.7
2016,1,28,20:00,UTC,89,9,1.8,319,7.6
2016,1,28,21:00,UTC,88,9,1.7,312,9
2016,1,28,22:00,UTC,89,10,1.1,305,9
2016,1,28,23:00,UTC,86,10,1,307,8.9
2016,1,29,00:00,UTC,82,10,0.7,300,7.6
2016,1,29,01:00,UTC,82,10,0.6,306,8.4
2016,1,29,02:00,UTC,84,10,0.4,298,7.2
2016,1,29,03:00,UTC,84,10,0.6,301,6.3
2016,1,29,04:00,UTC,83,10,0.9,297,5.9
2016,1,29,05:00,UTC,85,10,0.6,287,4.5
2016,1,29,06:00,UTC,88,10,0,282,4.3
2016,1,29,07:00,UTC,88,10,-0.2,278,5.3
2016,1,29,08:00,UTC,88,10,0.2,283,6.2
2016,1,29,09:00,UTC,88,10,0.5,282,5.3
2016,1,29,10:00,UTC,87,10,1.3,288,4.5
2016,1,29,11:00,UTC,86,10,2,278,4.8
2016,1,29,12:00,UTC,84,10,2.9,261,2.8
2016,1,29,13:00,UTC,88,9,2.6,237,3.4
2016,1,29,14:00,UTC,89,9,2.8,244,3.3
2016,1,29,15:00,UTC,94,9,2.2,240,3.7
2016,1,29,16:00,UTC,94,9,2.2,231,3.3
2016,1,29,17:00,UTC,91,9,2.6,222,4.8
2016,1,29,18:00,UTC,95,9,2.1,217,5
2016,1,29,19:00,UTC,96,9,1.8,207,4
2016,1,29,20:00,UTC,96,8,2.2,217,5.9
2016,1,29,21:00,UTC,96,8,2.2,217,6.2
2016,1,29,22:00,UTC,96,8,2.4,225,5
2016,1,29,23:00,UTC,97,8,2.8,238,5.3
2016,1,30,00:00,UTC,90,8,4.7,255,7.9
2016,1,30,01:00,UTC,86,6,4.5,258,7.9
2016,1,30,02:00,UTC,84,6,4.3,257,7.1
2016,1,30,03:00,UTC,82,6,4.1,253,7.5
2016,1,30,04:00,UTC,81,6,3.9,253,7.4
2016,1,30,05:00,UTC,80,6,3.9,256,6.1
2016,1,30,06:00,UTC,80,6,4,252,6.5
2016,1,30,07:00,UTC,80,6,3.9,252,6.1
2016,1,30,08:00,UTC,82,6,4,251,8
2016,1,30,09:00,UTC,81,6,4.2,254,8.1
2016,1,30,10:00,UTC,84,5,4,249,7.5
2016,1,30,11:00,UTC,83,5,4,249,7
2016,1,30,12:00,UTC,86,5,3.7,247,6.4
2016,1,30,13:00,UTC,88,4,3.2,241,5.2
2016,1,30,14:00,UTC,90,4,3.1,244,5.3
2016,1,30,15:00,UTC,91,4,2.9,247,3.5
2016,1,30,16:00,UTC,91,4,3,236,2.7
2016,1,30,17:00,UTC,93,4,3.2,218,5.2
2016,1,30,18:00,UTC,96,3,3.3,231,3.3
2016,1,30,19:00,UTC,96,3,3.2,240,5.8
2016,1,30,20:00,UTC,91,3,3.8,244,5.3
2016,1,30,21:00,UTC,90,2,3.3,246,3.8
2016,1,30,22:00,UTC,88,2,2.6,248,4.2
2016,1,30,23:00,UTC,88,2,2.3,243,3.9
2016,1,31,00:00,UTC,85,2,1.9,243,3.6
2016,1,31,01:00,UTC,85,2,1.8,248,3.2
2016,1,31,02:00,UTC,85,2,2,249,4.1
2016,1,31,03:00,UTC,85,2,2.2,243,4.3
2016,1,31,04:00,UTC,84,2,2.1,251,5
2016,1,31,05:00,UTC,86,2,1.7,273,3.9
2016,1,31,06:00,UTC,89,2,1.4,258,2.5
2016,1,31,07:00,UTC,87,2,1.2,,
2016,1,31,08:00,UTC,80,2,1.1,270,3.3
2016,1,31,09:00,UTC,75,2,1.7,266,3.8
2016,1,31,10:00,UTC,73,2,1.8,271,4.8
2016,1,31,11:00,UTC,77,2,1.9,264,3.2
2016,1,31,12:00,UTC,79,2,2.1,247,3.1
2016,1,31,13:00,UTC,79,2,2.2,246,2.5
2016,1,31,14:00,UTC,74,2,2.3,267,2.9
2016,1,31,15:00,UTC,85,2,1.6,236,2.8
2016,1,31,16:00,UTC,88,2,1.4,253,2.6
2016,1,31,17:00,UTC,90,2,1.5,246,3.1
2016,1,31,18:00,UTC,90,2,1.7,240,2.5
2016,1,31,19:00,UTC,92,2,1.3,229,2.5
2016,1,31,20:00,UTC,93,2,1.1,243,3
2016,1,31,21:00,UTC,94,2,1.1,229,2.4
2016,1,31,22:00,UTC,92,2,1.2,253,2.4
2016,1,31,23:00,UTC,93,2,1.2,257,1.3
2016,2,1,00:00,UTC,95,2,1.1,226,2.2
2016,2,1,01:00,UTC,95,2,1.2,199,1.5
2016,2,1,02:00,UTC,96,2,0.7,204,1.7
2016,2,1,03:00,UTC,97,2,0.5,279,1.2
2016,2,1,04:00,UTC,97,2,0.4,344,1.4
2016,2,1,05:00,UTC,98,2,0.6,335,1.9
2016,2,1,06:00,UTC,95,2,0.9,357,2.1
2016,2,1,07:00,UTC,89,2,0.8,325,3.2
2016,2,1,08:00,UTC,85,2,0.8,323,4.1
2016,2,1,09:00,UTC,87,2,0.6,305,2.8
2016,2,1,10:00,UTC,83,2,0.7,285,2.1
2016,2,1,11:00,UTC,82,2,1.1,280,2.6
2016,2,1,12:00,UTC,82,2,1,270,2.5
2016,2,1,13:00,UTC,86,2,0.8,264,2.3
2016,2,1,14:00,UTC,98,2,-1.4,235,3.4
2016,2,1,15:00,UTC,99,2,-1.2,260,2.5
2016,2,1,16:00,UTC,94,2,-0.3,257,3.5
2016,2,1,17:00,UTC,87,2,0.8,237,3.8
2016,2,1,18:00,UTC,89,2,1.1,233,2.8
2016,2,1,19:00,UTC,87,2,1,224,3.5
2016,2,1,20:00,UTC,88,2,0.9,222,4.2
2016,2,1,21:00,UTC,89,2,1.1,219,4.1
2016,2,1,22:00,UTC,88,2,1.2,216,4.6
2016,2,1,23:00,UTC,87,2,1.2,208,4.9
2016,2,2,00:00,UTC,96,5,0.5,177,6.4
2016,2,2,01:00,UTC,97,2,0.3,169,8
2016,2,2,02:00,UTC,99,3,0,166,8.9
2016,2,2,03:00,UTC,100,3,0,173,7.3
2016,2,2,04:00,UTC,100,5,0.2,195,7.2
2016,2,2,05:00,UTC,100,5,1.6,238,4
2016,2,2,06:00,UTC,98,5,2.5,248,4.8
2016,2,2,07:00,UTC,94,4,2.8,249,4.4
2016,2,2,08:00,UTC,94,3,1.5,282,7.1
2016,2,2,09:00,UTC,95,3,1.1,286,5.5
2016,2,2,10:00,UTC,93,3,1.1,280,5.6
2016,2,2,11:00,UTC,94,3,1.1,274,4.7
2016,2,2,12:00,UTC,92,2,1.8,280,5
2016,2,2,13:00,UTC,88,3,2.4,271,4.8
2016,2,2,14:00,UTC,88,3,2.5,267,4.8
2016,2,2,15:00,UTC,87,3,2.4,267,4.7
2016,2,2,16:00,UTC,85,3,2.4,275,5.3
2016,2,2,17:00,UTC,89,3,1.9,288,5.9
2016,2,2,18:00,UTC,88,3,1.9,280,4
2016,2,2,19:00,UTC,88,3,1.9,279,3.7
2016,2,2,20:00,UTC,89,3,1.5,279,3
2016,2,2,21:00,UTC,92,3,0.9,272,3.3
2016,2,2,22:00,UTC,92,3,0.8,280,3.6
2016,2,2,23:00,UTC,91,3,0.5,320,1.6
2016,2,3,00:00,UTC,93,8,0.1,327,1.1
2016,2,3,01:00,UTC,91,3,-0.7,35,2
2016,2,3,02:00,UTC,93,3,-1,55,3
2016,2,3,03:00,UTC,96,4,-1.3,52,2.5
2016,2,3,04:00,UTC,97,6,-1.6,49,3.3
2016,2,3,05:00,UTC,97,8,-1.6,74,2.4
2016,2,3,06:00,UTC,97,8,-1.7,74,2.2
2016,2,3,07:00,UTC,97,8,-1.6,52,3.3
2016,2,3,08:00,UTC,96,9,-1.5,55,4.3
2016,2,3,09:00,UTC,95,9,-1.3,53,4.1
2016,2,3,10:00,UTC,92,8,-1.1,50,3.3
2016,2,3,11:00,UTC,91,8,-1.2,49,4.3
2016,2,3,12:00,UTC,87,8,-1,26,3.9
2016,2,3,13:00,UTC,85,8,-1.1,3,3.2
2016,2,3,14:00,UTC,86,8,-1.4,354,4.1
2016,2,3,15:00,UTC,86,8,-1.7,349,4
2016,2,3,16:00,UTC,90,8,-2.3,334,4
2016,2,3,17:00,UTC,90,9,-3.5,329,4.3
2016,2,3,18:00,UTC,89,9,-3.6,327,5.3
2016,2,3,19:00,UTC,88,9,-3.2,330,4
2016,2,3,20:00,UTC,85,9,-2.5,303,4.1
2016,2,3,21:00,UTC,84,11,-2.1,308,4.3
2016,2,3,22:00,UTC,84,9,-1.9,301,4.8
2016,2,3,23:00,UTC,85,9,-1.9,296,2.6
2016,2,4,00:00,UTC,85,9,-1.9,277,2.8
2016,2,4,01:00,UTC,86,9,-1.9,294,2.2
2016,2,4,02:00,UTC,91,9,-2.1,279,2.6
2016,2,4,03:00,UTC,92,9,-2.3,279,3.1
2016,2,4,04:00,UTC,92,9,-2.1,288,2.1
2016,2,4,05:00,UTC,92,9,-1.1,271,2.3
2016,2,4,06:00,UTC,92,9,-0.8,282,2.8
2016,2,4,07:00,UTC,92,9,-0.5,267,2.8
2016,2,4,08:00,UTC,94,8,-1,265,4.5
2016,2,4,09:00,UTC,91,8,-0.6,280,4.2
2016,2,4,10:00,UTC,87,8,-0.1,280,3.7
2016,2,4,11:00,UTC,85,8,0.3,272,3.7
2016,2,4,12:00,UTC,85,8,0.6,245,3
2016,2,4,13:00,UTC,84,8,0.5,243,2.7
2016,2,4,14:00,UTC,86,8,0.3,266,3.4
2016,2,4,15:00,UTC,89,8,-0.5,278,3.3
2016,2,4,16:00,UTC,91,8,-0.5,281,3
2016,2,4,17:00,UTC,92,8,-1.3,274,2.8
2016,2,4,18:00,UTC,89,8,-1,279,3.1
2016,2,4,19:00,UTC,94,8,-1.1,267,3.2
2016,2,4,20:00,UTC,96,8,-1.2,274,4.5
2016,2,4,21:00,UTC,95,8,-1.2,278,4
2016,2,4,22:00,UTC,93,8,-0.8,279,3.8
2016,2,4,23:00,UTC,91,8,-0.4,283,4.3
2016,2,5,00:00,UTC,90,8,-0.7,275,3.9
2016,2,5,01:00,UTC,88,8,-0.5,291,4.2
2016,2,5,02:00,UTC,86,8,-0.5,288,5
2016,2,5,03:00,UTC,86,8,-0.9,290,3.8
2016,2,5,04:00,UTC,90,8,-0.6,276,3.1
2016,2,5,05:00,UTC,92,8,-0.6,281,3.7
2016,2,5,06:00,UTC,91,8,-0.2,281,4.1
2016,2,5,07:00,UTC,92,8,0.1,285,3.9
2016,2,5,08:00,UTC,90,8,0.2,311,3.6
2016,2,5,09:00,UTC,81,8,-0.3,332,4.4
2016,2,5,10:00,UTC,75,8,-0.9,332,5.2
2016,2,5,11:00,UTC,77,8,-2.8,355,5.7
2016,2,5,12:00,UTC,73,8,-2.8,334,5.2
2016,2,5,13:00,UTC,70,8,-3.5,353,7.1
2016,2,5,14:00,UTC,74,8,-4.6,345,7.3
2016,2,5,15:00,UTC,75,8,-4.6,353,6.8
2016,2,5,16:00,UTC,75,8,-4.5,336,5.8
2016,2,5,17:00,UTC,75,7,-4.6,341,5
2016,2,5,18:00,UTC,77,7,-4.7,325,4.8
2016,2,5,19:00,UTC,77,7,-4.6,314,4.5
2016,2,5,20:00,UTC,76,7,-4.6,325,3.6
2016,2,5,21:00,UTC,78,7,-4.4,325,3.5
2016,2,5,22:00,UTC,78,7,-4.3,304,4.4
2016,2,5,23:00,UTC,80,7,-4.4,294,2.8
2016,2,6,00:00,UTC,79,7,-4.8,332,4.2
2016,2,6,01:00,UTC,80,7,-5.2,335,3.8
2016,2,6,02:00,UTC,86,7,-6.4,336,2
2016,2,6,03:00,UTC,89,7,-7.1,292,1.2
2016,2,6,04:00,UTC,92,7,-8,358,1.3
2016,2,6,05:00,UTC,94,7,-8.6,95,1.3
2016,2,6,06:00,UTC,94,7,-7.1,107,1.5
2016,2,6,07:00,UTC,88,7,-5.6,134,1.7
2016,2,6,08:00,UTC,86,7,-4.2,135,1.6
2016,2,6,09:00,UTC,88,7,-0.7,186,3.7
2016,2,6,10:00,UTC,85,7,0.1,193,3.9
2016,2,6,11:00,UTC,84,7,0.4,186,4.4
2016,2,6,12:00,UTC,84,7,0.4,194,4.6
2016,2,6,13:00,UTC,93,7,0,185,5.4
2016,2,6,14:00,UTC,97,7,0.3,177,5.7
2016,2,6,15:00,UTC,97,8,0.4,186,7.1
2016,2,6,16:00,UTC,98,8,0.5,190,5.8
2016,2,6,17:00,UTC,98,9,0.5,191,5
2016,2,6,18:00,UTC,96,9,1.1,207,4
2016,2,6,19:00,UTC,97,9,1.3,215,3.8
2016,2,6,20:00,UTC,96,9,1.7,220,4.1
2016,2,6,21:00,UTC,98,8,1.8,227,3.3
2016,2,6,22:00,UTC,98,8,2,234,2.9
2016,2,6,23:00,UTC,98,7,2.1,238,2.6
2016,2,7,00:00,UTC,99,7,2,221,2.9
2016,2,7,01:00,UTC,100,6,2.1,231,4.2
2016,2,7,02:00,UTC,100,6,2.3,240,4.1
2016,2,7,03:00,UTC,100,5,2.4,238,3.6
2016,2,7,04:00,UTC,100,5,2.2,229,2.8
2016,2,7,05:00,UTC,100,4,2.1,235,2.9
2016,2,7,06:00,UTC,,4,2.4,232,3.2
2016,2,7,07:00,UTC,,4,2.5,232,3.2
2016,2,7,08:00,UTC,,4,2.6,238,3.1
2016,2,7,09:00,UTC,,3,2.5,235,2.5
2016,2,7,10:00,UTC,100,3,2.8,220,2.8
2016,2,7,11:00,UTC,100,3,2.6,221,3
2016,2,7,12:00,UTC,100,2,2.4,215,3.4
2016,2,7,13:00,UTC,100,2,2.4,223,2.4
2016,2,7,14:00,UTC,100,2,2.4,213,1.9
2016,2,7,15:00,UTC,100,2,2.5,213,3.4
2016,2,7,16:00,UTC,100,2,2.5,219,2.6
2016,2,7,17:00,UTC,100,0,2.3,217,3.4
2016,2,7,18:00,UTC,100,2,2.3,213,4.4
2016,2,7,19:00,UTC,99,2,2.6,212,4
2016,2,7,20:00,UTC,97,2,2.5,199,3.3
2016,2,7,21:00,UTC,96,2,2.1,201,3.1
2016,2,7,22:00,UTC,95,2,2.2,186,4.6
2016,2,7,23:00,UTC,94,0,2.3,207,3.5
2016,2,8,00:00,UTC,94,0,2.3,191,2.9
2016,2,8,01:00,UTC,94,0,2.1,195,3.9
2016,2,8,02:00,UTC,93,2,2.1,207,4.6
2016,2,8,03:00,UTC,93,2,2,201,3.5
2016,2,8,04:00,UTC,93,2,2.1,207,4.3
2016,2,8,05:00,UTC,92,2,2.2,207,4.3
2016,2,8,06:00,UTC,92,0,2.2,183,3.4
2016,2,8,07:00,UTC,92,0,2,200,3.8
2016,2,8,08:00,UTC,91,0,2,200,3.8
2016,2,8,09:00,UTC,91,0,2.1,205,4.5
2016,2,8,10:00,UTC,93,0,1.9,209,4.2
2016,2,8,11:00,UTC,97,0,0.8,219,3.3
2016,2,8,12:00,UTC,98,0,0.9,223,3.1
2016,2,8,13:00,UTC,97,0,1.5,212,2.7
2016,2,8,14:00,UTC,96,0,1.9,224,2.8
2016,2,8,15:00,UTC,96,0,2.4,235,2.4
2016,2,8,16:00,UTC,95,0,2.8,221,3.5
2016,2,8,17:00,UTC,94,0,2.7,212,4.7
2016,2,8,18:00,UTC,93,0,2.6,206,5.1
2016,2,8,19:00,UTC,94,0,2.5,196,4.3
2016,2,8,20:00,UTC,95,0,2.3,185,4.3
2016,2,8,21:00,UTC,94,0,2.3,175,5.5
2016,2,8,22:00,UTC,92,0,2.4,174,5.9
2016,2,8,23:00,UTC,95,0,2.2,167,6.5
2016,2,9,00:00,UTC,95,0,2.4,166,7
2016,2,9,01:00,UTC,96,0,2.4,165,6.9
2016,2,9,02:00,UTC,96,0,2.4,172,6.3
2016,2,9,03:00,UTC,96,0,2.5,172,6
2016,2,9,04:00,UTC,96,0,2.4,172,5.8
2016,2,9,05:00,UTC,96,0,2.5,174,5.2
2016,2,9,06:00,UTC,96,0,2.5,172,6
2016,2,9,07:00,UTC,96,0,2.6,173,5.8
2016,2,9,08:00,UTC,97,0,2.6,172,6
2016,2,9,09:00,UTC,97,0,3.1,185,5.9
2016,2,9,10:00,UTC,96,0,3.4,194,4.5
2016,2,9,11:00,UTC,93,0,3.8,198,3.8
2016,2,9,12:00,UTC,92,0,3.9,195,5.6
2016,2,9,13:00,UTC,92,0,4,180,5.6
2016,2,9,14:00,UTC,92,0,3.8,190,5.4
